game_id,game_date,season,home_team,away_team,home_score,away_score,venue
716846,2023-08-26,2023,Toronto Blue Jays,Cleveland Guardians,8,3,Rogers Centre
716848,2023-08-26,2023,San Francisco Giants,Atlanta Braves,3,7,Oracle Park
716849,2023-08-26,2023,Boston Red Sox,Los Angeles Dodgers,8,5,Fenway Park
716832,2023-08-26,2023,Seattle Mariners,Kansas City Royals,15,2,T-Mobile Park
716844,2023-08-26,2023,Miami Marlins,Washington Nationals,2,3,loanDepot park
716845,2023-08-26,2023,Tampa Bay Rays,New York Yankees,3,0,Tropicana Field
716843,2023-08-26,2023,Detroit Tigers,Houston Astros,2,9,Comerica Park
716837,2023-08-26,2023,Baltimore Orioles,Colorado Rockies,5,4,Oriole Park at Camden Yards
716840,2023-08-26,2023,New York Mets,Los Angeles Angels,3,5,Citi Field
716841,2023-08-26,2023,Chicago White Sox,Oakland Athletics,6,2,Guaranteed Rate Field
716838,2023-08-26,2023,Milwaukee Brewers,San Diego Padres,5,4,American Family Field
716842,2023-08-26,2023,Pittsburgh Pirates,Chicago Cubs,6,10,PNC Park
716839,2023-08-26,2023,Minnesota Twins,Texas Rangers,2,6,Target Field
716847,2023-08-26,2023,Philadelphia Phillies,St. Louis Cardinals,12,1,Citizens Bank Park
716833,2023-08-26,2023,Arizona Diamondbacks,Cincinnati Reds,7,8,Chase Field
716829,2023-08-27,2023,New York Mets,Los Angeles Angels,3,2,Citi Field
716836,2023-08-27,2023,Baltimore Orioles,Colorado Rockies,3,4,Oriole Park at Camden Yards
716831,2023-08-27,2023,Boston Red Sox,Los Angeles Dodgers,4,7,Fenway Park
716834,2023-08-27,2023,Pittsburgh Pirates,Chicago Cubs,1,10,PNC Park
716835,2023-08-27,2023,Philadelphia Phillies,St. Louis Cardinals,3,0,Citizens Bank Park
716825,2023-08-27,2023,Toronto Blue Jays,Cleveland Guardians,7,10,Rogers Centre
716830,2023-08-27,2023,Detroit Tigers,Houston Astros,4,17,Comerica Park
716827,2023-08-27,2023,Miami Marlins,Washington Nationals,2,1,loanDepot park
